WifeAge,WifeEdu,HusbandEdu,NumChildren,WifeReligion,WifeWorking,HusbandOccupation,StandardOfLivingIndex,MediaExposure,ContraceptiveMethod
31,LevelFour,LevelTwo,2,NonIslam,No,LevelOne,LevelThree,Good,LongTerm
37,LevelFour,LevelFour,3,NonIslam,No,LevelThree,LevelFour,Good,LongTerm
45,LevelFour,LevelFour,3,NonIslam,No,LevelTwo,LevelFour,Good,LongTerm
26,LevelFour,LevelFour,2,NonIslam,No,LevelOne,LevelFour,Good,LongTerm
40,LevelThree,LevelFour,2,NonIslam,No,LevelThree,LevelFour,Good,LongTerm
30,LevelFour,LevelFour,1,NonIslam,No,LevelTwo,LevelFour,Good,LongTerm
36,LevelThree,LevelFour,3,NonIslam,Yes,LevelThree,LevelFour,Good,LongTerm
33,LevelThree,LevelFour,3,NonIslam,No,LevelTwo,LevelFour,Good,LongTerm
41,LevelFour,LevelFour,5,NonIslam,No,LevelTwo,LevelFour,Good,LongTerm
45,LevelThree,LevelThree,6,NonIslam,No,LevelTwo,LevelFour,Good,LongTerm
48,LevelFour,LevelFour,6,NonIslam,No,LevelTwo,LevelFour,Good,LongTerm
35,LevelFour,LevelFour,3,NonIslam,Yes,LevelThree,LevelFour,Good,LongTerm
37,LevelFour,LevelFour,4,NonIslam,Yes,LevelTwo,LevelFour,Good,LongTerm
46,LevelFour,LevelFour,3,NonIslam,Yes,LevelOne,LevelFour,Good,LongTerm
38,LevelFour,LevelFour,4,NonIslam,No,LevelThree,LevelFour,Good,LongTerm
30,LevelThree,LevelFour,7,Islam,No,LevelTwo,LevelFour,Good,LongTerm
42,LevelFour,LevelThree,7,Islam,Yes,LevelOne,LevelFour,Good,LongTerm
35,LevelTwo,LevelTwo,6,Islam,No,LevelThree,LevelFour,Good,LongTerm
34,LevelFour,LevelFour,6,Islam,No,LevelThree,LevelFour,Good,LongTerm
37,LevelFour,LevelFour,4,Islam,No,LevelOne,LevelFour,Good,LongTerm
38,LevelFour,LevelFour,6,Islam,No,LevelOne,LevelFour,Good,LongTerm
30,LevelThree,LevelThree,2,Islam,No,LevelTwo,LevelThree,Good,LongTerm
46,LevelFour,LevelFour,4,Islam,No,LevelOne,LevelFour,Good,LongTerm
31,LevelFour,LevelFour,3,NonIslam,No,LevelTwo,LevelFour,Good,LongTerm
41,LevelFour,LevelFour,6,NonIslam,No,LevelOne,LevelFour,Good,LongTerm
41,LevelFour,LevelFour,7,Islam,No,LevelTwo,LevelFour,Good,LongTerm
32,LevelFour,LevelFour,2,NonIslam,Yes,LevelTwo,LevelFour,Good,LongTerm
44,LevelFour,LevelFour,4,Islam,No,LevelOne,LevelFour,Good,LongTerm
39,LevelFour,LevelFour,4,NonIslam,No,LevelOne,LevelFour,Good,LongTerm
39,LevelFour,LevelFour,5,Islam,No,LevelOne,LevelFour,Good,LongTerm
45,LevelFour,LevelFour,4,Islam,No,LevelOne,LevelFour,Good,LongTerm
33,LevelFour,LevelFour,3,Islam,No,LevelOne,LevelFour,Good,LongTerm
39,LevelFour,LevelFour,3,NonIslam,No,LevelOne,LevelFour,Good,LongTerm
44,LevelFour,LevelFour,3,Islam,Yes,LevelOne,LevelFour,Good,LongTerm
34,LevelThree,LevelThree,6,Islam,No,LevelThree,LevelFour,Good,LongTerm
33,LevelThree,LevelThree,5,Islam,No,LevelThree,LevelFour,Good,LongTerm
34,LevelTwo,LevelTwo,8,Islam,No,LevelTwo,LevelTwo,Good,LongTerm
27,LevelThree,LevelTwo,5,Islam,No,LevelTwo,LevelFour,Good,LongTerm
47,LevelOne,LevelOne,8,Islam,No,LevelThree,LevelFour,NotGood,LongTerm
25,LevelTwo,LevelFour,3,Islam,No,LevelOne,LevelFour,NotGood,LongTerm
24,LevelThree,LevelFour,5,Islam,No,LevelOne,LevelTwo,NotGood,LongTerm
41,LevelFour,LevelFour,4,Islam,Yes,LevelOne,LevelFour,Good,LongTerm
29,LevelThree,LevelThree,4,Islam,No,LevelThree,LevelFour,Good,ShortTerm
27,LevelTwo,LevelTwo,5,Islam,No,LevelThree,LevelOne,Good,ShortTerm
40,LevelThree,LevelFour,5,Islam,No,LevelOne,LevelTwo,Good,ShortTerm
30,LevelTwo,LevelTwo,6,Islam,No,LevelThree,LevelOne,Good,ShortTerm
24,LevelFour,LevelFour,1,Islam,Yes,LevelOne,LevelFour,Good,ShortTerm
36,LevelFour,LevelFour,2,Islam,Yes,LevelOne,LevelFour,Good,ShortTerm
17,LevelTwo,LevelTwo,1,Islam,No,LevelThree,LevelTwo,Good,ShortTerm
28,LevelOne,LevelTwo,4,Islam,No,LevelTwo,LevelThree,Good,ShortTerm
27,LevelTwo,LevelFour,1,Islam,No,LevelOne,LevelFour,Good,ShortTerm
21,LevelThree,LevelThree,1,Islam,No,LevelThree,LevelThree,Good,ShortTerm
30,LevelTwo,LevelTwo,4,Islam,No,LevelTwo,LevelFour,Good,ShortTerm
48,LevelFour,LevelFour,16,Islam,No,LevelOne,LevelFour,Good,ShortTerm
29,LevelTwo,LevelFour,3,Islam,Yes,LevelThree,LevelThree,Good,ShortTerm
29,LevelFour,LevelFour,2,Islam,No,LevelThree,LevelFour,Good,ShortTerm
20,LevelThree,LevelFour,2,Islam,No,LevelOne,LevelThree,Good,ShortTerm
28,LevelFour,LevelFour,1,Islam,No,LevelThree,LevelTwo,Good,ShortTerm
32,LevelTwo,LevelThree,5,Islam,Yes,LevelTwo,LevelThree,Good,ShortTerm
27,LevelThree,LevelThree,1,Islam,Yes,LevelThree,LevelThree,Good,ShortTerm
25,LevelTwo,LevelThree,1,Islam,No,LevelThree,LevelOne,Good,ShortTerm
43,LevelFour,LevelFour,3,Islam,No,LevelOne,LevelFour,Good,ShortTerm
35,LevelFour,LevelFour,2,Islam,No,LevelTwo,LevelFour,Good,ShortTerm
30,LevelFour,LevelFour,1,Islam,No,LevelOne,LevelFour,Good,ShortTerm
29,LevelOne,LevelFour,3,Islam,No,LevelFour,LevelFour,NotGood,ShortTerm
33,LevelThree,LevelFour,8,Islam,No,LevelThree,LevelFour,Good,ShortTerm
37,LevelThree,LevelFour,5,Islam,Yes,LevelTwo,LevelFour,Good,ShortTerm
27,LevelTwo,LevelFour,3,Islam,No,LevelFour,LevelFour,Good,ShortTerm
33,LevelTwo,LevelFour,3,Islam,No,LevelTwo,LevelFour,Good,ShortTerm
35,LevelTwo,LevelThree,6,Islam,Yes,LevelThree,LevelThree,Good,ShortTerm
20,LevelThree,LevelThree,2,Islam,No,LevelTwo,LevelFour,Good,ShortTerm
26,LevelTwo,LevelFour,3,Islam,No,LevelThree,LevelFour,Good,ShortTerm
24,LevelThree,LevelThree,2,Islam,No,LevelThree,LevelThree,Good,ShortTerm
45,LevelOne,LevelThree,3,Islam,No,LevelThree,LevelTwo,Good,ShortTerm
34,LevelThree,LevelFour,4,Islam,No,LevelOne,LevelThree,Good,ShortTerm
49,LevelFour,LevelThree,13,Islam,No,LevelOne,LevelFour,Good,ShortTerm
33,LevelFour,LevelFour,5,Islam,No,LevelOne,LevelFour,Good,ShortTerm
33,LevelThree,LevelThree,8,Islam,No,LevelThree,LevelFour,Good,ShortTerm
24,LevelThree,LevelFour,3,Islam,No,LevelOne,LevelFour,Good,ShortTerm
30,LevelTwo,LevelTwo,4,Islam,No,LevelTwo,LevelOne,Good,ShortTerm
27,LevelTwo,LevelFour,4,Islam,No,LevelTwo,LevelOne,Good,ShortTerm
23,LevelFour,LevelThree,1,Islam,No,LevelTwo,LevelTwo,Good,ShortTerm
35,LevelFour,LevelFour,4,Islam,No,LevelOne,LevelFour,Good,ShortTerm
35,LevelFour,LevelFour,1,NonIslam,No,LevelOne,LevelFour,Good,ShortTerm
40,LevelFour,LevelFour,2,NonIslam,Yes,LevelOne,LevelFour,Good,ShortTerm
29,LevelThree,LevelThree,1,Islam,No,LevelThree,LevelThree,Good,ShortTerm
33,LevelThree,LevelThree,3,Islam,No,LevelThree,LevelThree,Good,ShortTerm
36,LevelFour,LevelFour,6,NonIslam,No,LevelOne,LevelTwo,NotGood,ShortTerm
36,LevelFour,LevelFour,4,NonIslam,No,LevelOne,LevelFour,Good,ShortTerm
41,LevelFour,LevelFour,1,Islam,No,LevelThree,LevelThree,Good,ShortTerm
38,LevelThree,LevelFour,3,Islam,No,LevelThree,LevelTwo,Good,ShortTerm
29,LevelTwo,LevelFour,3,Islam,No,LevelThree,LevelThree,Good,ShortTerm
19,LevelFour,LevelFour,1,Islam,No,LevelOne,LevelThree,Good,ShortTerm
34,LevelTwo,LevelThree,2,Islam,No,LevelTwo,LevelThree,Good,ShortTerm
26,LevelTwo,LevelFour,3,Islam,No,LevelThree,LevelFour,Good,ShortTerm
22,LevelFour,LevelFour,1,Islam,No,LevelTwo,LevelThree,Good,ShortTerm
42,LevelFour,LevelFour,7,Islam,No,LevelTwo,LevelFour,Good,ShortTerm
27,LevelThree,LevelFour,2,Islam,No,LevelThree,LevelTwo,Good,ShortTerm
27,LevelFour,LevelFour,2,Islam,No,LevelOne,LevelFour,Good,ShortTerm
39,LevelFour,LevelThree,1,Islam,Yes,LevelTwo,LevelTwo,Good,ShortTerm
21,LevelFour,LevelFour,1,Islam,No,LevelThree,LevelOne,Good,ShortTerm
36,LevelTwo,LevelThree,7,Islam,No,LevelThree,LevelThree,Good,ShortTerm
29,LevelOne,LevelTwo,5,Islam,Yes,LevelOne,LevelTwo,Good,ShortTerm
29,LevelTwo,LevelThree,4,Islam,No,LevelTwo,LevelOne,Good,ShortTerm
22,LevelThree,LevelTwo,2,Islam,No,LevelTwo,LevelOne,Good,ShortTerm
20,LevelTwo,LevelThree,1,Islam,No,LevelTwo,LevelOne,Good,ShortTerm
33,LevelThree,LevelFour,4,Islam,Yes,LevelTwo,LevelFour,Good,ShortTerm
27,LevelThree,LevelThree,3,Islam,No,LevelTwo,LevelThree,Good,ShortTerm
25,LevelFour,LevelFour,3,Islam,No,LevelOne,LevelFour,Good,ShortTerm
25,LevelFour,LevelThree,2,Islam,No,LevelThree,LevelThree,Good,ShortTerm
32,LevelTwo,LevelThree,4,Islam,No,LevelThree,LevelTwo,Good,ShortTerm
39,LevelThree,LevelFour,2,Islam,No,LevelOne,LevelThree,Good,ShortTerm
31,LevelThree,LevelThree,3,Islam,No,LevelTwo,LevelOne,NotGood,ShortTerm
26,LevelFour,LevelFour,4,Islam,No,LevelThree,LevelFour,Good,ShortTerm
30,LevelThree,LevelThree,7,Islam,No,LevelThree,LevelFour,Good,ShortTerm
43,LevelThree,LevelThree,5,Islam,Yes,LevelThree,LevelThree,Good,ShortTerm
34,LevelTwo,LevelFour,4,Islam,No,LevelThree,LevelThree,Good,ShortTerm
43,LevelFour,LevelFour,3,Islam,No,LevelOne,LevelFour,Good,ShortTerm
32,LevelFour,LevelFour,3,NonIslam,No,LevelOne,LevelFour,Good,ShortTerm
41,LevelFour,LevelFour,5,Islam,No,LevelOne,LevelFour,Good,ShortTerm
32,LevelFour,LevelFour,3,NonIslam,No,LevelOne,LevelFour,Good,ShortTerm
46,LevelFour,LevelFour,4,Islam,No,LevelOne,LevelFour,Good,ShortTerm
40,LevelThree,LevelFour,3,Islam,Yes,LevelOne,LevelFour,Good,ShortTerm
21,LevelFour,LevelFour,1,Islam,No,LevelTwo,LevelThree,Good,ShortTerm
32,LevelFour,LevelFour,3,Islam,No,LevelOne,LevelFour,Good,ShortTerm
25,LevelFour,LevelFour,1,NonIslam,No,LevelThree,LevelThree,Good,ShortTerm
24,LevelFour,LevelFour,1,Islam,No,LevelOne,LevelThree,Good,ShortTerm
21,LevelTwo,LevelThree,1,Islam,Yes,LevelThree,LevelTwo,Good,ShortTerm
22,LevelFour,LevelFour,1,Islam,No,LevelThree,LevelThree,Good,ShortTerm
32,LevelFour,LevelFour,4,Islam,No,LevelOne,LevelThree,Good,ShortTerm
30,LevelFour,LevelFour,2,Islam,Yes,LevelTwo,LevelTwo,Good,ShortTerm
25,LevelOne,LevelTwo,2,Islam,No,LevelTwo,LevelOne,Good,ShortTerm
31,LevelThree,LevelThree,6,NonIslam,No,LevelThree,LevelOne,Good,ShortTerm
19,LevelTwo,LevelFour,1,Islam,No,LevelTwo,LevelThree,Good,ShortTerm
33,LevelTwo,LevelTwo,7,Islam,Yes,LevelTwo,LevelThree,Good,ShortTerm
24,LevelTwo,LevelTwo,2,Islam,No,LevelThree,LevelFour,Good,ShortTerm
19,LevelThree,LevelThree,3,Islam,No,LevelTwo,LevelThree,Good,ShortTerm
27,LevelTwo,LevelTwo,5,Islam,No,LevelThree,LevelThree,Good,ShortTerm
32,LevelFour,LevelFour,2,NonIslam,Yes,LevelOne,LevelFour,Good,ShortTerm
32,LevelFour,LevelFour,2,Islam,Yes,LevelOne,LevelThree,Good,ShortTerm
29,LevelOne,LevelThree,5,Islam,No,LevelThree,LevelThree,Good,ShortTerm
23,LevelThree,LevelFour,1,Islam,No,LevelTwo,LevelThree,Good,ShortTerm
34,LevelTwo,LevelFour,7,Islam,No,LevelTwo,LevelThree,Good,ShortTerm
27,LevelTwo,LevelFour,1,Islam,No,LevelThree,LevelThree,Good,ShortTerm
37,LevelFour,LevelFour,4,Islam,No,LevelThree,LevelTwo,Good,ShortTerm
26,LevelThree,LevelFour,4,Islam,No,LevelTwo,LevelThree,Good,ShortTerm
31,LevelTwo,LevelThree,7,Islam,No,LevelThree,LevelThree,Good,ShortTerm
44,LevelFour,LevelFour,11,Islam,No,LevelOne,LevelFour,Good,ShortTerm
35,LevelThree,LevelFour,4,Islam,No,LevelOne,LevelFour,Good,ShortTerm
23,LevelFour,LevelFour,2,Islam,No,LevelThree,LevelFour,Good,ShortTerm
24,LevelTwo,LevelFour,2,Islam,No,LevelOne,LevelFour,Good,ShortTerm
24,LevelFour,LevelFour,2,Islam,No,LevelOne,LevelFour,Good,ShortTerm
39,LevelFour,LevelFour,3,Islam,No,LevelTwo,LevelFour,Good,ShortTerm
33,LevelThree,LevelFour,4,Islam,No,LevelThree,LevelThree,Good,ShortTerm
24,LevelTwo,LevelThree,2,Islam,No,LevelTwo,LevelOne,Good,ShortTerm
35,LevelFour,LevelFour,4,Islam,No,LevelOne,LevelFour,Good,ShortTerm
35,LevelFour,LevelFour,6,Islam,No,LevelOne,LevelFour,Good,ShortTerm
34,LevelFour,LevelFour,2,Islam,No,LevelThree,LevelThree,Good,ShortTerm
48,LevelThree,LevelFour,3,Islam,No,LevelTwo,LevelThree,Good,ShortTerm
28,LevelFour,LevelFour,1,Islam,No,LevelOne,LevelThree,Good,ShortTerm
26,LevelFour,LevelFour,1,Islam,No,LevelThree,LevelThree,Good,ShortTerm
43,LevelThree,LevelThree,8,Islam,No,LevelOne,LevelThree,Good,ShortTerm
28,LevelTwo,LevelTwo,5,Islam,Yes,LevelTwo,LevelFour,Good,ShortTerm
22,LevelThree,LevelFour,3,Islam,No,LevelTwo,LevelThree,Good,ShortTerm
26,LevelThree,LevelThree,3,Islam,No,LevelThree,LevelThree,Good,ShortTerm
30,LevelThree,LevelFour,4,Islam,No,LevelThree,LevelThree,Good,ShortTerm
38,LevelFour,LevelFour,5,Islam,No,LevelTwo,LevelThree,Good,ShortTerm
44,LevelFour,LevelFour,8,Islam,No,LevelTwo,LevelFour,Good,ShortTerm
25,LevelFour,LevelFour,1,NonIslam,No,LevelOne,LevelFour,Good,ShortTerm
34,LevelFour,LevelFour,3,Islam,No,LevelOne,LevelFour,Good,ShortTerm
26,LevelFour,LevelFour,3,Islam,No,LevelThree,LevelFour,Good,ShortTerm
20,LevelFour,LevelFour,2,Islam,No,LevelOne,LevelThree,Good,ShortTerm
39,LevelFour,LevelFour,2,NonIslam,No,LevelOne,LevelThree,Good,ShortTerm
27,LevelThree,LevelFour,4,Islam,No,LevelThree,LevelThree,Good,ShortTerm
32,LevelFour,LevelFour,2,Islam,Yes,LevelThree,LevelFour,Good,ShortTerm
48,LevelThree,LevelFour,8,Islam,Yes,LevelOne,LevelFour,Good,ShortTerm
39,LevelFour,LevelThree,4,Islam,No,LevelThree,LevelFour,Good,ShortTerm
37,LevelFour,LevelFour,3,Islam,Yes,LevelOne,LevelFour,Good,ShortTerm
33,LevelFour,LevelFour,2,NonIslam,Yes,LevelOne,LevelThree,Good,ShortTerm
32,LevelFour,LevelFour,3,Islam,Yes,LevelOne,LevelFour,Good,ShortTerm
25,LevelFour,LevelFour,2,Islam,No,LevelOne,LevelThree,Good,ShortTerm
37,LevelFour,LevelFour,3,Islam,No,LevelTwo,LevelFour,Good,ShortTerm
40,LevelFour,LevelFour,4,Islam,No,LevelOne,LevelFour,Good,ShortTerm
38,LevelFour,LevelFour,6,Islam,No,LevelTwo,LevelFour,Good,ShortTerm
36,LevelFour,LevelFour,4,Islam,No,LevelOne,LevelFour,Good,ShortTerm
27,LevelThree,LevelThree,3,Islam,No,LevelTwo,LevelTwo,Good,ShortTerm
22,LevelOne,LevelThree,2,Islam,No,LevelThree,LevelOne,Good,ShortTerm
22,LevelTwo,LevelTwo,2,Islam,No,LevelTwo,LevelThree,Good,ShortTerm
30,LevelThree,LevelFour,3,Islam,No,LevelTwo,LevelThree,Good,ShortTerm
20,LevelTwo,LevelTwo,2,Islam,No,LevelThree,LevelTwo,NotGood,ShortTerm
34,LevelFour,LevelFour,2,Islam,No,LevelOne,LevelFour,Good,ShortTerm
31,LevelThree,LevelFour,5,Islam,No,LevelThree,LevelOne,Good,ShortTerm
30,LevelThree,LevelThree,3,Islam,Yes,LevelThree,LevelTwo,Good,ShortTerm
44,LevelThree,LevelFour,5,Islam,Yes,LevelOne,LevelFour,Good,ShortTerm
24,LevelThree,LevelThree,3,Islam,Yes,LevelTwo,LevelOne,Good,ShortTerm
19,LevelFour,LevelFour,2,Islam,No,LevelOne,LevelFour,Good,ShortTerm
28,LevelFour,LevelFour,5,Islam,No,LevelTwo,LevelFour,Good,ShortTerm
27,LevelFour,LevelFour,1,NonIslam,Yes,LevelOne,LevelThree,Good,ShortTerm
29,LevelThree,LevelThree,3,Islam,No,LevelTwo,LevelOne,Good,ShortTerm
37,LevelFour,LevelFour,3,Islam,No,LevelTwo,LevelFour,Good,ShortTerm
32,LevelTwo,LevelTwo,8,Islam,No,LevelTwo,LevelOne,Good,ShortTerm
21,LevelTwo,LevelTwo,1,Islam,No,LevelFour,LevelThree,Good,ShortTerm
33,LevelTwo,LevelThree,7,Islam,Yes,LevelThree,LevelOne,Good,ShortTerm
23,LevelTwo,LevelThree,2,Islam,No,LevelThree,LevelOne,Good,ShortTerm
36,LevelTwo,LevelTwo,5,Islam,No,LevelThree,LevelFour,Good,ShortTerm
33,LevelTwo,LevelFour,3,Islam,No,LevelThree,LevelFour,Good,ShortTerm
35,LevelFour,LevelFour,2,Islam,Yes,LevelOne,LevelFour,Good,ShortTerm
25,LevelTwo,LevelThree,4,Islam,No,LevelThree,LevelThree,Good,ShortTerm
29,LevelTwo,LevelFour,4,Islam,Yes,LevelTwo,LevelFour,Good,ShortTerm
23,LevelThree,LevelThree,1,Islam,No,LevelTwo,LevelTwo,Good,ShortTerm
19,LevelThree,LevelThree,1,Islam,No,LevelTwo,LevelOne,Good,ShortTerm
35,LevelOne,LevelTwo,6,Islam,No,LevelTwo,LevelTwo,NotGood,ShortTerm
25,LevelThree,LevelThree,3,Islam,No,LevelThree,LevelTwo,Good,ShortTerm
40,LevelThree,LevelFour,6,Islam,No,LevelOne,LevelThree,Good,ShortTerm
17,LevelThree,LevelFour,1,Islam,No,LevelTwo,LevelOne,Good,ShortTerm
25,LevelTwo,LevelFour,3,Islam,No,LevelThree,LevelThree,Good,ShortTerm
24,LevelThree,LevelThree,1,Islam,No,LevelThree,LevelTwo,Good,ShortTerm
23,LevelFour,LevelFour,1,Islam,No,LevelThree,LevelThree,Good,ShortTerm
25,LevelTwo,LevelFour,3,Islam,No,LevelThree,LevelTwo,Good,ShortTerm
30,LevelOne,LevelThree,4,Islam,No,LevelThree,LevelFour,Good,ShortTerm
31,LevelOne,LevelOne,3,Islam,No,LevelFour,LevelTwo,NotGood,ShortTerm
26,LevelThree,LevelFour,2,Islam,No,LevelThree,LevelThree,Good,ShortTerm
28,LevelThree,LevelFour,2,Islam,No,LevelTwo,LevelThree,Good,ShortTerm
30,LevelThree,LevelThree,3,Islam,No,LevelThree,LevelOne,Good,ShortTerm
29,LevelThree,LevelFour,5,Islam,No,LevelOne,LevelTwo,Good,ShortTerm
24,LevelOne,LevelThree,4,Islam,No,LevelThree,LevelThree,Good,ShortTerm
26,LevelThree,LevelFour,2,Islam,No,LevelOne,LevelThree,Good,ShortTerm
25,LevelThree,LevelThree,3,Islam,No,LevelThree,LevelThree,Good,ShortTerm
35,LevelFour,LevelFour,3,Islam,No,LevelOne,LevelFour,Good,ShortTerm
22,LevelFour,LevelFour,1,Islam,Yes,LevelTwo,LevelFour,Good,ShortTerm
19,LevelFour,LevelFour,1,Islam,No,LevelTwo,LevelFour,Good,ShortTerm
29,LevelTwo,LevelThree,5,Islam,No,LevelTwo,LevelFour,Good,ShortTerm
21,LevelThree,LevelFour,2,Islam,No,LevelThree,LevelThree,Good,ShortTerm
21,LevelThree,LevelThree,1,Islam,No,LevelThree,LevelThree,Good,ShortTerm
41,LevelOne,LevelFour,9,Islam,No,LevelTwo,LevelOne,Good,ShortTerm
37,LevelTwo,LevelFour,3,Islam,No,LevelTwo,LevelThree,Good,ShortTerm
27,LevelFour,LevelFour,3,Islam,No,LevelThree,LevelFour,NotGood,ShortTerm
26,LevelTwo,LevelThree,2,Islam,No,LevelTwo,LevelThree,Good,ShortTerm
37,LevelFour,LevelFour,6,Islam,Yes,LevelThree,LevelFour,Good,ShortTerm
25,LevelThree,LevelThree,3,Islam,No,LevelTwo,LevelOne,Good,ShortTerm
32,LevelFour,LevelThree,3,Islam,No,LevelTwo,LevelFour,Good,ShortTerm
34,LevelOne,LevelFour,4,Islam,No,LevelThree,LevelFour,NotGood,ShortTerm
23,LevelFour,LevelFour,2,Islam,Yes,LevelTwo,LevelFour,Good,ShortTerm
28,LevelThree,LevelFour,2,Islam,No,LevelThree,LevelFour,Good,ShortTerm
24,LevelThree,LevelFour,1,Islam,No,LevelThree,LevelFour,Good,ShortTerm
32,LevelTwo,LevelThree,4,Islam,Yes,LevelTwo,LevelTwo,Good,ShortTerm
22,LevelOne,LevelTwo,3,Islam,No,LevelThree,LevelOne,NotGood,ShortTerm
25,LevelThree,LevelThree,1,Islam,No,LevelTwo,LevelOne,Good,ShortTerm
25,LevelTwo,LevelThree,2,Islam,No,LevelTwo,LevelFour,Good,ShortTerm
38,LevelTwo,LevelThree,3,Islam,No,LevelTwo,LevelFour,Good,ShortTerm
33,LevelTwo,LevelTwo,2,Islam,No,LevelThree,LevelFour,Good,ShortTerm
41,LevelFour,LevelFour,8,Islam,No,LevelOne,LevelFour,Good,ShortTerm
29,LevelThree,LevelThree,4,Islam,No,LevelThree,LevelFour,Good,ShortTerm
22,LevelThree,LevelFour,1,Islam,Yes,LevelOne,LevelFour,Good,ShortTerm
29,LevelThree,LevelThree,6,Islam,No,LevelThree,LevelThree,Good,ShortTerm
26,LevelThree,LevelFour,3,Islam,No,LevelThree,LevelThree,Good,ShortTerm
28,LevelTwo,LevelThree,3,Islam,No,LevelThree,LevelFour,Good,ShortTerm
27,LevelFour,LevelFour,1,NonIslam,No,LevelThree,LevelFour,Good,ShortTerm
29,LevelTwo,LevelFour,2,Islam,No,LevelThree,LevelTwo,Good,ShortTerm
24,LevelThree,LevelFour,2,Islam,No,LevelThree,LevelThree,Good,ShortTerm
29,LevelThree,LevelFour,3,Islam,No,LevelThree,LevelTwo,Good,ShortTerm
38,LevelThree,LevelFour,7,Islam,No,LevelThree,LevelTwo,Good,ShortTerm
23,LevelThree,LevelTwo,2,Islam,Yes,LevelThree,LevelTwo,Good,ShortTerm
20,LevelFour,LevelThree,1,Islam,No,LevelThree,LevelFour,Good,ShortTerm
32,LevelOne,LevelFour,4,Islam,No,LevelThree,LevelTwo,Good,ShortTerm
25,LevelTwo,LevelThree,2,Islam,No,LevelThree,LevelOne,Good,ShortTerm
26,LevelOne,LevelTwo,3,Islam,Yes,LevelThree,LevelTwo,Good,ShortTerm
23,LevelOne,LevelTwo,3,Islam,No,LevelThree,LevelTwo,NotGood,ShortTerm
23,LevelFour,LevelFour,3,Islam,No,LevelThree,LevelThree,Good,ShortTerm
28,LevelThree,LevelFour,5,Islam,No,LevelTwo,LevelFour,Good,ShortTerm
22,LevelFour,LevelFour,3,Islam,No,LevelThree,LevelTwo,Good,ShortTerm
28,LevelTwo,LevelFour,4,Islam,No,LevelThree,LevelFour,Good,ShortTerm
26,LevelThree,LevelThree,3,Islam,No,LevelThree,LevelThree,Good,ShortTerm
26,LevelTwo,LevelThree,2,Islam,No,LevelThree,LevelThree,Good,ShortTerm
24,LevelFour,LevelThree,3,Islam,No,LevelThree,LevelThree,Good,ShortTerm
29,LevelFour,LevelFour,3,Islam,Yes,LevelOne,LevelFour,Good,ShortTerm
29,LevelThree,LevelFour,4,Islam,Yes,LevelOne,LevelThree,Good,ShortTerm
42,LevelFour,LevelFour,5,Islam,No,LevelOne,LevelFour,Good,ShortTerm
27,LevelFour,LevelFour,2,Islam,No,LevelThree,LevelFour,Good,ShortTerm
35,LevelThree,LevelFour,5,Islam,No,LevelOne,LevelFour,Good,ShortTerm
21,LevelThree,LevelFour,1,Islam,No,LevelThree,LevelTwo,Good,ShortTerm
21,LevelOne,LevelThree,1,Islam,No,LevelThree,LevelThree,NotGood,ShortTerm
22,LevelThree,LevelFour,1,Islam,No,LevelThree,LevelThree,Good,ShortTerm
28,LevelThree,LevelThree,4,Islam,No,LevelThree,LevelThree,Good,ShortTerm
22,LevelThree,LevelFour,1,NonIslam,Yes,LevelOne,LevelFour,Good,ShortTerm
23,LevelThree,LevelTwo,1,Islam,No,LevelThree,LevelThree,Good,ShortTerm
28,LevelThree,LevelThree,2,NonIslam,No,LevelTwo,LevelThree,Good,ShortTerm
30,LevelFour,LevelFour,3,NonIslam,Yes,LevelTwo,LevelFour,Good,ShortTerm
25,LevelThree,LevelFour,3,Islam,Yes,LevelThree,LevelFour,Good,ShortTerm
33,LevelFour,LevelFour,4,Islam,No,LevelTwo,LevelThree,Good,ShortTerm
33,LevelThree,LevelFour,6,Islam,No,LevelThree,LevelTwo,Good,ShortTerm
30,LevelFour,LevelFour,2,NonIslam,Yes,LevelThree,LevelThree,Good,ShortTerm
22,LevelTwo,LevelFour,1,Islam,No,LevelThree,LevelThree,Good,ShortTerm
38,LevelThree,LevelThree,2,NonIslam,No,LevelThree,LevelFour,Good,ShortTerm
35,LevelFour,LevelThree,2,NonIslam,No,LevelThree,LevelFour,Good,ShortTerm
34,LevelTwo,LevelTwo,4,NonIslam,No,LevelThree,LevelTwo,Good,ShortTerm
39,LevelFour,LevelFour,2,NonIslam,No,LevelThree,LevelFour,Good,ShortTerm
47,LevelFour,LevelThree,4,Islam,No,LevelOne,LevelThree,Good,ShortTerm
38,LevelFour,LevelFour,2,Islam,Yes,LevelOne,LevelFour,Good,ShortTerm
43,LevelFour,LevelFour,5,Islam,No,LevelOne,LevelFour,Good,ShortTerm
21,LevelThree,LevelThree,1,Islam,No,LevelTwo,LevelTwo,Good,ShortTerm
30,LevelThree,LevelFour,2,Islam,No,LevelOne,LevelTwo,Good,ShortTerm
27,LevelThree,LevelFour,2,Islam,No,LevelOne,LevelThree,Good,ShortTerm
22,LevelFour,LevelFour,1,NonIslam,No,LevelThree,LevelOne,Good,ShortTerm
25,LevelOne,LevelTwo,3,Islam,No,LevelTwo,LevelThree,Good,ShortTerm
22,LevelOne,LevelThree,2,Islam,No,LevelThree,LevelTwo,Good,ShortTerm
28,LevelFour,LevelFour,4,Islam,No,LevelTwo,LevelThree,Good,ShortTerm
